date,home_team,away_team,home_goals,away_goals,winner,competition,season,source
2018-07-20,Tampa Bay Rays,Miami Marlins,5,6,AWAY_TEAM,MLB,2018,mlb
2018-07-20,Texas Rangers,Cleveland Indians,8,9,AWAY_TEAM,MLB,2018,mlb
2018-07-20,Milwaukee Brewers,Los Angeles Dodgers,4,6,AWAY_TEAM,MLB,2018,mlb
2018-07-20,Kansas City Royals,Minnesota Twins,6,5,HOME_TEAM,MLB,2018,mlb
2018-07-20,Oakland Athletics,San Francisco Giants,1,5,AWAY_TEAM,MLB,2018,mlb
2018-07-20,Arizona Diamondbacks,Colorado Rockies,10,11,AWAY_TEAM,MLB,2018,mlb
2018-07-20,Los Angeles Angels,Houston Astros,1,3,AWAY_TEAM,MLB,2018,mlb
2018-07-20,Seattle Mariners,Chicago White Sox,3,1,HOME_TEAM,MLB,2018,mlb
2018-07-21,Chicago Cubs,St. Louis Cardinals,7,2,HOME_TEAM,MLB,2018,mlb
2018-07-21,Chicago Cubs,St. Louis Cardinals,3,6,AWAY_TEAM,MLB,2018,mlb
2018-07-21,New York Yankees,New York Mets,7,6,HOME_TEAM,MLB,2018,mlb
2018-07-21,Toronto Blue Jays,Baltimore Orioles,4,1,HOME_TEAM,MLB,2018,mlb
2018-07-21,Detroit Tigers,Boston Red Sox,5,0,HOME_TEAM,MLB,2018,mlb
2018-07-21,Tampa Bay Rays,Miami Marlins,2,3,AWAY_TEAM,MLB,2018,mlb
2018-07-21,Cincinnati Reds,Pittsburgh Pirates,2,6,AWAY_TEAM,MLB,2018,mlb
2018-07-21,Milwaukee Brewers,Los Angeles Dodgers,4,2,HOME_TEAM,MLB,2018,mlb
2018-07-21,Los Angeles Angels,Houston Astros,0,7,AWAY_TEAM,MLB,2018,mlb
2018-07-21,Kansas City Royals,Minnesota Twins,4,2,HOME_TEAM,MLB,2018,mlb
2018-07-21,Texas Rangers,Cleveland Indians,3,16,AWAY_TEAM,MLB,2018,mlb
2018-07-21,Arizona Diamondbacks,Colorado Rockies,5,6,AWAY_TEAM,MLB,2018,mlb
2018-07-21,Oakland Athletics,San Francisco Giants,4,3,HOME_TEAM,MLB,2018,mlb
2018-07-21,Seattle Mariners,Chicago White Sox,0,5,AWAY_TEAM,MLB,2018,mlb
2018-07-22,Philadelphia Phillies,San Diego Padres,2,10,AWAY_TEAM,MLB,2018,mlb
2018-07-22,Philadelphia Phillies,San Diego Padres,5,0,HOME_TEAM,MLB,2018,mlb
2018-07-22,Toronto Blue Jays,Baltimore Orioles,5,4,HOME_TEAM,MLB,2018,mlb
2018-07-22,Detroit Tigers,Boston Red Sox,1,9,AWAY_TEAM,MLB,2018,mlb
2018-07-22,Cincinnati Reds,Pittsburgh Pirates,2,9,AWAY_TEAM,MLB,2018,mlb
2018-07-22,Tampa Bay Rays,Miami Marlins,6,4,HOME_TEAM,MLB,2018,mlb
2018-07-22,Washington Nationals,Atlanta Braves,6,2,HOME_TEAM,MLB,2018,mlb
2018-07-22,Milwaukee Brewers,Los Angeles Dodgers,2,11,AWAY_TEAM,MLB,2018,mlb
2018-07-22,Kansas City Royals,Minnesota Twins,5,3,HOME_TEAM,MLB,2018,mlb
2018-07-22,Chicago Cubs,St. Louis Cardinals,7,2,HOME_TEAM,MLB,2018,mlb
2018-07-22,Texas Rangers,Cleveland Indians,5,0,HOME_TEAM,MLB,2018,mlb
2018-07-22,Oakland Athletics,San Francisco Giants,6,5,HOME_TEAM,MLB,2018,mlb
2018-07-22,Los Angeles Angels,Houston Astros,14,5,HOME_TEAM,MLB,2018,mlb
2018-07-22,Arizona Diamondbacks,Colorado Rockies,6,1,HOME_TEAM,MLB,2018,mlb
2018-07-22,Seattle Mariners,Chicago White Sox,8,2,HOME_TEAM,MLB,2018,mlb
2018-07-23,Baltimore Orioles,Boston Red Sox,3,5,AWAY_TEAM,MLB,2018,mlb
2018-07-23,Philadelphia Phillies,Los Angeles Dodgers,6,7,AWAY_TEAM,MLB,2018,mlb
2018-07-23,Toronto Blue Jays,Minnesota Twins,3,8,AWAY_TEAM,MLB,2018,mlb
2018-07-23,Cleveland Indians,Pittsburgh Pirates,0,7,AWAY_TEAM,MLB,2018,mlb
2018-07-23,New York Mets,San Diego Padres,2,3,AWAY_TEAM,MLB,2018,mlb
2018-07-23,Cincinnati Reds,St. Louis Cardinals,2,1,HOME_TEAM,MLB,2018,mlb
2018-07-23,Miami Marlins,Atlanta Braves,1,12,AWAY_TEAM,MLB,2018,mlb
2018-07-23,Tampa Bay Rays,New York Yankees,7,6,HOME_TEAM,MLB,2018,mlb
2018-07-23,Chicago Cubs,Arizona Diamondbacks,1,7,AWAY_TEAM,MLB,2018,mlb
2018-07-23,Texas Rangers,Oakland Athletics,3,15,AWAY_TEAM,MLB,2018,mlb
2018-07-23,Milwaukee Brewers,Washington Nationals,6,1,HOME_TEAM,MLB,2018,mlb
2018-07-23,Kansas City Royals,Detroit Tigers,4,5,AWAY_TEAM,MLB,2018,mlb
2018-07-23,Los Angeles Angels,Chicago White Sox,3,5,AWAY_TEAM,MLB,2018,mlb
2018-07-24,Miami Marlins,Atlanta Braves,9,3,HOME_TEAM,MLB,2018,mlb
2018-07-24,Baltimore Orioles,Boston Red Sox,7,6,HOME_TEAM,MLB,2018,mlb
2018-07-24,Philadelphia Phillies,Los Angeles Dodgers,7,4,HOME_TEAM,MLB,2018,mlb
2018-07-24,Toronto Blue Jays,Minnesota Twins,0,5,AWAY_TEAM,MLB,2018,mlb
2018-07-24,Cleveland Indians,Pittsburgh Pirates,4,9,AWAY_TEAM,MLB,2018,mlb
2018-07-24,New York Mets,San Diego Padres,6,3,HOME_TEAM,MLB,2018,mlb
2018-07-24,Cincinnati Reds,St. Louis Cardinals,2,4,AWAY_TEAM,MLB,2018,mlb
2018-07-24,Tampa Bay Rays,New York Yankees,0,4,AWAY_TEAM,MLB,2018,mlb
2018-07-24,Chicago Cubs,Arizona Diamondbacks,1,5,AWAY_TEAM,MLB,2018,mlb
2018-07-24,Texas Rangers,Oakland Athletics,10,13,AWAY_TEAM,MLB,2018,mlb
2018-07-24,Milwaukee Brewers,Washington Nationals,5,4,HOME_TEAM,MLB,2018,mlb
2018-07-24,Kansas City Royals,Detroit Tigers,5,4,HOME_TEAM,MLB,2018,mlb
2018-07-24,Colorado Rockies,Houston Astros,2,8,AWAY_TEAM,MLB,2018,mlb
2018-07-24,Los Angeles Angels,Chicago White Sox,2,4,AWAY_TEAM,MLB,2018,mlb
2018-07-24,Seattle Mariners,San Francisco Giants,3,4,AWAY_TEAM,MLB,2018,mlb
2018-07-25,New York Mets,San Diego Padres,6,4,HOME_TEAM,MLB,2018,mlb
2018-07-25,Tampa Bay Rays,New York Yankees,3,2,HOME_TEAM,MLB,2018,mlb
2018-07-25,Cincinnati Reds,St. Louis Cardinals,7,3,HOME_TEAM,MLB,2018,mlb
2018-07-25,Philadelphia Phillies,Los Angeles Dodgers,7,3,HOME_TEAM,MLB,2018,mlb
2018-07-25,Cleveland Indians,Pittsburgh Pirates,4,0,HOME_TEAM,MLB,2018,mlb
2018-07-25,Milwaukee Brewers,Washington Nationals,3,7,AWAY_TEAM,MLB,2018,mlb
2018-07-25,Kansas City Royals,Detroit Tigers,4,8,AWAY_TEAM,MLB,2018,mlb
2018-07-25,Chicago Cubs,Arizona Diamondbacks,2,1,HOME_TEAM,MLB,2018,mlb
2018-07-25,Toronto Blue Jays,Minnesota Twins,6,12,AWAY_TEAM,MLB,2018,mlb
2018-07-25,Seattle Mariners,San Francisco Giants,3,2,HOME_TEAM,MLB,2018,mlb
2018-07-25,Texas Rangers,Oakland Athletics,5,6,AWAY_TEAM,MLB,2018,mlb
2018-07-25,Colorado Rockies,Houston Astros,3,2,HOME_TEAM,MLB,2018,mlb
2018-07-25,Los Angeles Angels,Chicago White Sox,11,3,HOME_TEAM,MLB,2018,mlb
2018-07-26,Chicago Cubs,Arizona Diamondbacks,7,6,HOME_TEAM,MLB,2018,mlb
2018-07-26,Los Angeles Angels,Chicago White Sox,12,8,HOME_TEAM,MLB,2018,mlb
2018-07-26,Pittsburgh Pirates,New York Mets,6,12,AWAY_TEAM,MLB,2018,mlb
2018-07-26,Baltimore Orioles,Tampa Bay Rays,3,4,AWAY_TEAM,MLB,2018,mlb
2018-07-26,New York Yankees,Kansas City Royals,7,2,HOME_TEAM,MLB,2018,mlb
