home_win_rate,home_form_points,home_avg_goals_scored,home_avg_goals_conceded,home_draw_rate,away_win_rate,away_form_points,away_avg_goals_scored,away_avg_goals_conceded,away_draw_rate,h2h_home_win_rate,h2h_draw_rate,label
0.32,0.5,3.84,5.44,0.0,0.68,2.5,5.84,3.44,0.0,0.5833,0.0,1
0.52,1.5,5.08,4.2,0.0,0.44,2.5,4.32,4.04,0.0,0.5833,0.0,1
0.6,1.5,4.52,4.08,0.0,0.32,1.5,3.68,6.0,0.0,0.5833,0.0,0
0.24,0.5,2.12,4.52,0.0,0.6,1.5,4.64,3.76,0.0,0.4167,0.0,0
0.28,0.5,3.16,5.8,0.0,0.52,2.0,4.92,4.84,0.0,0.1667,0.0,0
0.52,0.5,3.24,3.52,0.0,0.28,1.5,3.8,5.44,0.0,0.6667,0.0,0
0.68,2.0,4.32,2.68,0.0,0.44,1.5,3.36,3.6,0.0,0.6667,0.0,0
0.56,1.0,4.32,4.08,0.0,0.64,1.5,4.16,3.0,0.0,0.4286,0.0,1
0.6,1.5,3.48,3.32,0.0,0.68,3.0,5.88,4.48,0.0,0.0,0.0,0
0.56,1.5,4.12,3.92,0.0,0.68,2.0,5.48,2.84,0.0,0.5,0.0,1
0.56,2.0,5.92,6.04,0.0,0.44,1.0,4.28,3.96,0.0,0.6667,0.0,0
0.32,1.0,3.48,5.24,0.0,0.52,1.5,4.88,4.92,0.0,0.25,0.0,1
0.6,1.0,4.84,4.12,0.0,0.44,2.0,4.0,4.48,0.0,0.5,0.0,0
0.68,2.0,4.28,2.8,0.0,0.44,1.5,3.32,3.56,0.0,0.75,0.0,1
0.32,0.5,3.68,5.04,0.0,0.72,2.5,5.8,3.32,0.0,0.5,0.0,1
0.28,1.0,2.28,4.52,0.0,0.6,1.0,4.76,3.96,0.0,0.4167,0.0,1
0.68,1.5,5.12,3.8,0.0,0.44,1.5,3.96,4.32,0.0,0.6667,0.0,0
0.64,1.5,4.4,3.88,0.0,0.32,1.0,3.68,6.0,0.0,0.6667,0.0,1
0.56,1.5,4.8,4.88,0.0,0.32,1.0,3.8,4.84,0.0,0.5,0.0,1
0.4,0.5,3.64,5.24,0.0,0.52,2.0,4.44,3.52,0.0,0.75,0.0,1
0.52,1.0,3.28,3.56,0.0,0.24,1.0,3.4,5.6,0.0,0.6667,0.0,1
0.52,1.5,5.04,4.2,0.0,0.44,2.5,4.2,4.08,0.0,0.5,0.0,0
0.52,1.0,3.28,3.6,0.0,0.28,1.0,3.36,5.32,0.0,0.5833,0.0,1
0.6,1.5,3.4,3.28,0.0,0.64,2.5,5.72,4.44,0.0,0.5,0.0,0
0.56,1.5,4.24,4.12,0.0,0.68,2.0,5.44,2.96,0.0,0.5,0.0,1
0.56,2.5,5.76,5.88,0.0,0.44,1.0,4.2,3.92,0.0,0.6667,0.0,1
0.28,0.5,3.76,5.4,0.0,0.72,2.5,5.12,3.4,0.0,0.5,0.0,0
0.64,1.5,4.92,4.0,0.0,0.44,1.5,3.92,4.4,0.0,0.5833,0.0,0
0.56,1.0,4.4,3.84,0.0,0.64,2.0,4.12,3.0,0.0,0.375,0.0,1
0.36,0.5,3.52,5.48,0.0,0.52,2.5,4.76,3.56,0.0,0.6667,0.0,0
0.68,2.0,4.2,2.88,0.0,0.48,1.5,3.56,3.56,0.0,0.6667,0.0,0
0.24,1.0,2.2,4.8,0.0,0.6,1.0,4.88,3.96,0.0,0.4167,0.0,1
0.52,2.0,5.16,4.08,0.0,0.44,2.0,4.28,4.4,0.0,0.5,0.0,0
0.32,1.0,3.64,5.2,0.0,0.56,1.5,5.12,4.84,0.0,0.25,0.0,1
0.72,2.0,5.32,3.84,0.0,0.4,1.0,4.0,4.52,0.0,0.75,0.0,0
0.6,1.0,4.32,4.44,0.0,0.36,1.0,4.32,6.0,0.0,0.6667,0.0,1
0.52,1.0,4.72,5.08,0.0,0.36,1.5,4.04,4.8,0.0,0.5,0.0,0
0.56,1.0,4.24,3.68,0.0,0.6,2.0,5.68,4.6,0.0,0.4167,0.0,0
0.64,1.0,5.72,4.32,0.0,0.68,2.0,5.6,3.0,0.0,0.25,0.0,1
0.68,1.5,4.2,3.04,0.0,0.44,1.0,4.0,4.4,0.0,0.3333,0.0,1
0.52,2.0,3.76,4.28,0.0,0.44,2.0,4.28,4.6,0.0,0.5,0.0,0
0.52,1.5,4.48,4.48,0.0,0.28,1.0,3.24,4.36,0.0,0.8333,0.0,1
0.56,2.5,3.52,3.2,0.0,0.48,1.5,3.52,3.68,0.0,0.45,0.0,0
0.2,1.0,2.2,5.08,0.0,0.4,1.0,4.6,4.32,0.0,0.0,0.0,1
0.36,1.5,3.8,4.6,0.0,0.56,2.0,4.6,3.44,0.0,0.3333,0.0,1
0.76,2.0,5.4,3.6,0.0,0.28,1.5,4.08,5.52,0.0,0.5833,0.0,1
0.6,1.5,4.28,3.64,0.0,0.56,1.5,5.52,4.6,0.0,0.4167,0.0,1
0.6,1.5,3.64,3.52,0.0,0.48,1.5,4.64,5.36,0.0,0.4545,0.0,1
0.6,0.5,5.36,4.48,0.0,0.68,2.5,5.32,3.0,0.0,0.25,0.0,1
0.56,2.0,4.36,4.36,0.0,0.28,2.0,3.16,5.2,0.0,0.45,0.0,0
0.32,1.5,3.72,5.2,0.0,0.4,0.5,4.12,4.76,0.0,0.5,0.0,0
0.56,0.5,4.36,3.76,0.0,0.28,1.0,2.96,5.0,0.0,0.5833,0.0,0
0.48,1.0,4.48,4.92,0.0,0.32,2.0,3.44,3.76,0.0,0.4167,0.0,1
0.68,1.5,4.24,3.08,0.0,0.44,1.0,3.6,4.4,0.0,0.25,0.0,1
0.32,0.5,3.88,5.44,0.0,0.6,1.0,4.08,3.16,0.0,0.5833,0.0,1
0.2,1.0,2.24,5.12,0.0,0.48,2.5,4.16,4.6,0.0,0.5,0.0,1
0.32,1.5,3.36,4.72,0.0,0.56,2.0,4.64,3.24,0.0,0.3333,0.0,1
0.56,2.5,3.64,3.36,0.0,0.48,1.0,3.64,3.56,0.0,1.0,0.0,0
0.56,2.0,3.76,4.08,0.0,0.44,1.5,4.16,4.32,0.0,0.5833,0.0,1
0.52,1.5,4.52,4.56,0.0,0.28,1.5,3.28,4.44,0.0,0.75,0.0,1
0.6,0.5,5.28,4.52,0.0,0.68,2.5,5.28,2.84,0.0,0.25,0.0,0
0.36,1.5,3.92,5.16,0.0,0.4,0.5,4.08,4.68,0.0,0.5833,0.0,1
0.76,1.5,5.32,3.64,0.0,0.32,2.0,4.2,5.36,0.0,0.5833,0.0,0
0.48,1.0,4.68,5.04,0.0,0.36,2.0,3.64,3.88,0.0,0.4167,0.0,1
0.68,1.5,4.24,3.16,0.0,0.44,1.5,3.52,4.36,0.0,0.25,0.0,1
0.52,2.0,3.68,4.12,0.0,0.44,1.5,4.04,4.28,0.0,0.5833,0.0,0
0.32,0.5,3.84,5.32,0.0,0.6,1.5,4.12,3.24,0.0,0.5,0.0,1
0.56,1.0,4.36,3.76,0.0,0.28,1.0,3.0,5.04,0.0,0.5833,0.0,0
0.56,1.5,3.4,3.4,0.0,0.52,2.0,4.52,5.04,0.0,0.4167,0.0,0
0.56,1.5,4.0,3.64,0.0,0.6,1.5,5.6,4.36,0.0,0.3333,0.0,0
0.6,2.5,4.44,4.12,0.0,0.28,2.0,3.16,5.0,0.0,1.0,0.0,1
0.28,1.5,3.16,4.88,0.0,0.6,2.5,4.84,3.08,0.0,0.25,0.0,1
0.56,2.5,3.44,3.24,0.0,0.48,0.5,3.6,3.4,0.0,1.0,0.0,0
0.48,1.0,4.48,4.76,0.0,0.28,1.5,3.4,4.4,0.0,0.6667,0.0,1
0.2,1.0,2.28,4.8,0.0,0.52,2.5,4.12,4.48,0.0,0.4167,0.0,1
0.6,1.0,5.08,4.6,0.0,0.48,1.5,4.4,5.24,0.0,0.4167,0.0,0
0.8,1.5,5.48,3.52,0.0,0.44,0.5,4.04,4.24,0.0,0.5,0.0,1
0.6,1.5,4.52,3.32,0.0,0.24,1.0,2.88,5.16,0.0,0.6667,0.0,0
0.64,1.0,4.04,3.2,0.0,0.32,2.0,3.64,4.36,0.0,0.5,0.0,0
0.68,2.5,4.56,2.96,0.0,0.4,1.0,3.84,4.68,0.0,0.6667,0.0,0
0.52,2.0,3.56,4.08,0.0,0.44,1.0,3.96,4.24,0.0,0.5833,0.0,1
0.56,3.0,3.48,3.32,0.0,0.48,2.0,4.4,3.88,0.0,0.7143,0.0,1
0.2,0.5,2.32,4.88,0.0,0.56,2.5,4.32,4.28,0.0,0.4167,0.0,0
0.72,1.0,4.88,2.64,0.0,0.56,2.5,4.32,4.32,0.0,0.6667,0.0,0
0.6,1.5,4.96,4.52,0.0,0.44,1.0,4.32,5.36,0.0,0.4167,0.0,1
0.36,0.5,3.32,4.84,0.0,0.68,1.5,5.4,3.64,0.0,0.25,0.0,0
0.56,2.0,4.08,3.64,0.0,0.68,2.0,5.28,2.84,0.0,0.5,0.0,1
0.68,2.0,4.96,3.92,0.0,0.36,2.0,3.56,3.76,0.0,0.45,0.0,0
0.68,2.5,4.6,2.96,0.0,0.4,1.0,3.84,4.68,0.0,0.6667,0.0,0
0.28,1.0,3.04,4.64,0.0,0.48,2.0,4.48,3.88,0.0,0.4167,0.0,0
0.76,1.5,5.28,3.52,0.0,0.44,0.5,4.04,4.28,0.0,0.5,0.0,0
0.72,1.0,4.48,2.88,0.0,0.44,1.5,4.68,4.28,0.0,0.4167,0.0,1
0.64,1.5,4.08,3.12,0.0,0.32,1.5,3.6,4.52,0.0,0.5833,0.0,0
0.48,1.0,4.64,4.92,0.0,0.24,0.5,2.92,4.96,0.0,0.75,0.0,0
0.52,1.5,3.52,4.4,0.0,0.6,1.5,4.2,3.24,0.0,0.5833,0.0,0
0.32,0.5,3.84,5.44,0.0,0.36,0.5,2.68,3.92,0.0,0.1667,0.0,0
0.52,2.0,3.28,3.6,0.0,0.28,2.0,3.16,4.92,0.0,0.5,0.0,0
0.56,2.5,3.52,3.56,0.0,0.28,1.5,4.24,5.64,0.0,0.75,0.0,0
0.4,1.0,3.56,5.0,0.0,0.64,1.5,5.36,3.84,0.0,0.3333,0.0,0
0.6,1.5,4.96,4.84,0.0,0.48,1.0,4.6,5.16,0.0,0.3333,0.0,1
0.72,1.0,5.0,2.6,0.0,0.56,2.0,4.32,4.28,0.0,0.75,0.0,0
0.68,2.0,5.0,3.96,0.0,0.36,2.0,3.68,3.8,0.0,1.0,0.0,0
0.64,1.5,4.12,3.16,0.0,0.32,1.5,3.64,4.16,0.0,0.5833,0.0,0
0.68,3.0,4.36,2.92,0.0,0.36,1.0,3.64,4.84,0.0,0.6667,0.0,1
0.32,1.0,3.12,4.36,0.0,0.48,1.5,4.44,3.76,0.0,0.5,0.0,1
0.52,2.0,3.72,3.64,0.0,0.68,2.5,5.2,2.72,0.0,0.5,0.0,1
0.48,1.5,4.6,4.92,0.0,0.24,0.5,2.76,4.8,0.0,0.75,0.0,1
0.36,0.5,3.88,5.36,0.0,0.32,0.5,2.52,4.08,0.0,0.1667,0.0,0
0.52,1.5,3.44,4.48,0.0,0.56,1.5,4.04,3.44,0.0,0.6667,0.0,0
0.56,2.0,3.32,3.36,0.0,0.28,1.5,3.0,4.76,0.0,0.5833,0.0,1
0.76,2.0,5.08,3.6,0.0,0.4,0.5,4.16,4.48,0.0,0.5833,0.0,0
0.56,2.5,3.52,3.68,0.0,0.28,1.5,4.04,5.44,0.0,0.8,0.0,0
0.68,1.0,4.4,2.88,0.0,0.44,2.0,4.4,4.08,0.0,0.4167,0.0,0
0.48,1.5,3.64,3.84,0.0,0.68,2.5,5.16,2.72,0.0,0.4167,0.0,1
0.56,1.0,4.68,4.92,0.0,0.52,1.5,4.52,4.68,0.0,0.3333,0.0,1
0.44,1.0,3.6,4.68,0.0,0.6,1.5,5.28,3.84,0.0,0.3333,0.0,0
0.56,2.0,3.36,3.16,0.0,0.32,1.5,2.96,4.44,0.0,0.5833,0.0,1
0.76,2.0,5.04,3.64,0.0,0.4,0.5,4.2,4.56,0.0,0.6667,0.0,1
0.68,2.5,4.8,3.84,0.0,0.32,2.0,3.48,3.96,0.0,1.0,0.0,1
0.68,2.5,4.4,3.04,0.0,0.4,1.5,3.96,4.84,0.0,0.6667,0.0,0
0.52,2.0,3.44,4.4,0.0,0.56,1.0,4.0,3.48,0.0,0.6667,0.0,1
0.64,1.5,4.08,3.04,0.0,0.32,1.5,3.68,4.28,0.0,0.6667,0.0,0
0.4,1.0,3.92,5.28,0.0,0.32,0.5,2.64,4.24,0.0,0.25,0.0,1
0.76,1.5,5.12,2.56,0.0,0.52,1.5,4.36,4.4,0.0,0.75,0.0,0
0.48,1.5,4.48,4.96,0.0,0.28,1.0,3.04,4.64,0.0,0.75,0.0,0
0.72,1.5,4.44,2.68,0.0,0.44,2.0,4.32,4.12,0.0,0.5,0.0,0
0.28,0.5,2.76,4.36,0.0,0.48,1.5,4.16,3.88,0.0,0.4167,0.0,1
0.56,2.5,3.48,3.52,0.0,0.28,1.5,3.88,5.4,0.0,0.8333,0.0,1
0.64,2.0,4.72,3.96,0.0,0.6,2.0,5.08,4.04,0.0,0.9167,0.0,1
0.8,2.5,6.6,3.48,0.0,0.48,1.0,4.56,4.0,0.0,0.9167,0.0,0
0.52,1.5,5.48,6.28,0.0,0.32,1.0,3.48,5.2,0.0,0.25,0.0,1
0.76,2.0,5.16,2.6,0.0,0.36,1.0,4.04,4.76,0.0,0.6667,0.0,0
0.24,1.0,2.52,4.68,0.0,0.44,2.0,3.6,4.36,0.0,0.5,0.0,0
0.72,2.0,4.36,2.6,0.0,0.6,2.5,4.8,3.04,0.0,0.5833,0.0,1
0.48,1.5,3.76,4.44,0.0,0.56,1.0,5.08,3.96,0.0,0.4167,0.0,1
0.52,2.0,3.08,3.64,0.0,0.32,2.0,3.72,5.04,0.0,0.7143,0.0,0
0.6,1.5,4.32,4.24,0.0,0.36,0.5,4.04,4.8,0.0,0.4167,0.0,1
0.36,1.0,3.8,5.56,0.0,0.6,1.0,5.36,3.84,0.0,0.1667,0.0,0
0.56,2.0,4.32,4.08,0.0,0.6,1.5,5.28,4.84,0.0,0.6667,0.0,0
0.48,1.5,5.68,6.68,0.0,0.36,1.0,3.8,5.32,0.0,0.25,0.0,1
0.6,2.0,4.28,3.96,0.0,0.68,2.0,4.16,2.8,0.0,0.4,0.0,1
0.52,0.5,4.72,5.0,0.0,0.28,1.5,3.64,5.28,0.0,0.4167,0.0,0
0.36,1.5,4.12,5.36,0.0,0.44,1.5,3.36,3.56,0.0,0.5,0.0,1
0.8,2.5,5.24,2.4,0.0,0.32,1.0,3.8,4.84,0.0,0.6667,0.0,0
0.64,1.5,4.8,4.16,0.0,0.64,2.5,5.32,3.96,0.0,0.8333,0.0,1
0.56,1.5,4.12,4.64,0.0,0.4,1.0,4.28,4.56,0.0,0.4167,0.0,1
0.72,1.0,5.36,3.88,0.0,0.68,1.5,5.0,3.52,0.0,0.4,0.0,1
0.28,1.5,2.76,4.56,0.0,0.44,1.5,3.64,4.6,0.0,0.5833,0.0,1
0.72,1.5,4.32,2.6,0.0,0.6,2.5,4.76,2.96,0.0,0.5833,0.0,1
0.44,1.0,4.44,5.0,0.0,0.4,1.5,4.2,5.8,0.0,0.0,0.0,1
0.8,2.5,6.36,3.2,0.0,0.44,1.0,4.52,4.16,0.0,0.9167,0.0,0
0.56,2.0,5.32,3.96,0.0,0.28,1.0,3.48,4.44,0.0,0.45,0.0,0
0.52,1.0,4.64,5.16,0.0,0.24,1.0,3.48,5.32,0.0,0.4167,0.0,0
0.8,2.5,6.24,3.16,0.0,0.44,0.5,4.64,4.2,0.0,0.9167,0.0,1
0.56,2.0,4.32,3.96,0.0,0.56,1.5,5.16,4.96,0.0,0.75,0.0,0
0.4,1.5,3.64,5.16,0.0,0.6,1.0,5.36,3.56,0.0,0.25,0.0,0
0.48,1.5,5.68,6.6,0.0,0.4,1.5,3.88,5.16,0.0,0.25,0.0,1
0.56,1.5,4.32,4.24,0.0,0.72,2.0,4.52,2.96,0.0,0.3333,0.0,1
0.36,1.0,4.12,5.32,0.0,0.48,2.0,3.56,3.36,0.0,0.5,0.0,0
0.8,2.5,5.04,2.44,0.0,0.32,1.0,3.84,4.68,0.0,0.75,0.0,1
0.52,1.0,4.0,4.64,0.0,0.44,1.5,4.4,4.24,0.0,0.3333,0.0,0
0.72,0.5,5.68,4.36,0.0,0.68,2.0,5.4,3.8,0.0,0.3636,0.0,0
0.28,1.5,2.8,4.48,0.0,0.44,1.5,3.56,4.56,0.0,0.5,0.0,1
0.68,1.5,4.08,2.64,0.0,0.6,2.5,4.84,2.92,0.0,0.5833,0.0,1
0.4,1.0,4.16,5.0,0.0,0.4,1.5,4.2,5.76,0.0,0.0,0.0,0
0.6,1.0,4.72,4.2,0.0,0.64,3.0,5.32,4.04,0.0,0.75,0.0,0
0.6,2.0,5.52,4.08,0.0,0.28,0.5,3.72,4.68,0.0,1.0,0.0,0
0.76,2.5,6.08,3.36,0.0,0.48,0.5,4.8,4.0,0.0,0.8333,0.0,0
0.72,0.5,5.56,4.4,0.0,0.6,2.5,5.48,4.28,0.0,0.5833,0.0,0
0.56,1.0,4.16,4.44,0.0,0.6,2.5,4.72,2.8,0.0,0.25,0.0,0
0.56,1.5,4.28,4.28,0.0,0.72,2.5,4.52,2.92,0.0,0.2857,0.0,1
0.6,2.0,5.52,4.12,0.0,0.4,1.5,4.2,5.4,0.0,0.6667,0.0,0
0.4,1.5,4.0,4.84,0.0,0.32,1.5,4.2,5.44,0.0,0.25,0.0,1
0.4,1.5,3.44,5.0,0.0,0.56,0.5,5.2,3.48,0.0,0.3333,0.0,1
0.28,0.0,3.72,5.36,0.0,0.48,1.5,3.56,4.48,0.0,0.4167,0.0,1
0.56,2.5,4.2,3.84,0.0,0.56,1.0,4.96,4.64,0.0,0.75,0.0,1
0.48,1.0,5.68,6.76,0.0,0.44,1.5,4.12,4.92,0.0,0.25,0.0,1
0.56,1.5,4.84,5.0,0.0,0.2,0.5,3.2,5.48,0.0,0.4167,0.0,0
0.4,1.0,4.32,5.12,0.0,0.44,2.0,3.4,3.64,0.0,0.5833,0.0,0
0.68,1.0,4.04,2.64,0.0,0.64,1.5,5.4,3.92,0.0,0.5833,0.0,0
0.76,2.5,6.04,3.36,0.0,0.56,1.5,4.92,4.68,0.0,0.5833,0.0,1
0.52,0.5,4.44,5.04,0.0,0.48,2.0,4.12,4.64,0.0,0.5,0.0,1
0.36,1.5,3.44,5.24,0.0,0.6,2.5,5.0,4.28,0.0,0.45,0.0,1
0.52,1.0,4.24,4.36,0.0,0.4,1.5,4.16,4.48,0.0,0.6667,0.0,1
0.6,0.5,4.44,3.28,0.0,0.4,1.5,3.36,3.84,0.0,0.4167,0.0,1
0.6,2.0,5.0,4.88,0.0,0.6,1.0,5.48,3.56,0.0,0.1667,0.0,0
0.44,1.0,5.44,6.68,0.0,0.52,2.5,4.52,4.56,0.0,0.9167,0.0,0
0.44,1.5,4.44,4.92,0.0,0.72,2.5,4.4,2.76,0.0,0.45,0.0,1
0.72,1.5,4.4,2.72,0.0,0.64,1.5,5.52,4.2,0.0,0.6667,0.0,0
0.6,2.0,5.2,4.2,0.0,0.4,1.5,4.28,5.08,0.0,0.75,0.0,0
0.72,1.0,5.4,4.24,0.0,0.56,2.0,5.24,4.2,0.0,0.5833,0.0,0
0.56,1.5,4.12,4.44,0.0,0.6,2.0,4.52,2.6,0.0,0.3333,0.0,0
0.4,1.0,3.92,4.8,0.0,0.36,1.5,4.2,5.12,0.0,0.25,0.0,1
0.28,1.0,2.8,4.28,0.0,0.36,1.5,3.8,4.56,0.0,0.6667,0.0,0
0.28,0.0,3.6,5.24,0.0,0.52,1.5,3.68,4.4,0.0,0.4167,0.0,1
0.72,2.0,5.76,3.64,0.0,0.6,1.5,5.24,4.44,0.0,0.5,0.0,0
0.48,0.5,4.44,5.16,0.0,0.52,2.5,4.24,4.64,0.0,0.5,0.0,0
0.48,1.0,5.6,6.28,0.0,0.52,2.0,4.52,4.56,0.0,0.9167,0.0,1
0.48,1.0,4.2,4.52,0.0,0.44,1.5,4.24,4.4,0.0,0.6667,0.0,1
0.6,0.5,4.4,3.24,0.0,0.4,1.5,3.36,3.8,0.0,0.3333,0.0,0
0.6,2.5,4.92,4.8,0.0,0.6,1.0,5.44,3.48,0.0,0.25,0.0,1
0.44,1.0,4.44,4.92,0.0,0.76,2.5,4.56,2.72,0.0,0.0,0.0,1
0.6,2.5,5.36,4.36,0.0,0.36,1.0,4.32,5.2,0.0,0.8333,0.0,0
0.36,1.0,3.8,4.88,0.0,0.36,1.5,4.24,5.2,0.0,0.1667,0.0,1
0.28,0.0,3.52,5.16,0.0,0.56,2.0,3.92,4.36,0.0,0.4167,0.0,0
0.32,1.5,2.96,4.24,0.0,0.36,1.0,3.8,4.48,0.0,0.75,0.0,0
0.72,1.5,4.68,2.88,0.0,0.6,1.0,5.4,4.48,0.0,0.6667,0.0,1
0.32,1.5,3.36,5.52,0.0,0.6,2.5,5.28,4.32,0.0,0.0,0.0,0
0.72,1.5,5.48,4.2,0.0,0.56,1.5,5.2,4.28,0.0,0.5833,0.0,1
0.56,2.0,4.32,4.44,0.0,0.6,2.0,4.4,2.64,0.0,0.4167,0.0,1
0.4,1.0,4.4,5.0,0.0,0.76,3.0,4.56,2.76,0.0,0.0,0.0,1
0.76,2.0,5.96,3.56,0.0,0.6,1.0,5.2,4.28,0.0,0.5833,0.0,0
0.36,1.5,3.64,5.4,0.0,0.6,2.0,5.36,4.6,0.0,0.5,0.0,1
0.6,3.0,5.2,4.36,0.0,0.32,1.0,4.44,5.44,0.0,0.8333,0.0,0
0.48,1.0,4.4,5.04,0.0,0.48,2.5,4.04,4.72,0.0,0.5833,0.0,1
0.48,0.5,5.56,6.44,0.0,0.56,2.0,4.84,4.36,0.0,0.8333,0.0,1
0.48,0.5,4.24,4.72,0.0,0.44,2.0,4.36,4.4,0.0,0.5833,0.0,1
0.72,1.0,4.6,2.6,0.0,0.64,1.0,5.32,4.28,0.0,0.5833,0.0,1
0.6,2.0,4.96,4.76,0.0,0.6,1.5,5.36,3.44,0.0,0.25,0.0,0
0.32,1.0,3.44,5.2,0.0,0.36,2.0,4.28,5.12,0.0,0.1667,0.0,0
0.36,2.0,3.08,4.2,0.0,0.36,0.5,3.64,4.2,0.0,0.75,0.0,1
0.32,0.5,3.68,5.0,0.0,0.56,2.0,3.8,4.44,0.0,0.5,0.0,1
0.68,1.5,5.16,4.24,0.0,0.6,1.5,5.28,4.16,0.0,0.5833,0.0,1
0.52,1.5,4.48,4.76,0.0,0.64,2.0,4.76,2.88,0.0,0.3333,0.0,1
0.6,0.5,4.56,3.36,0.0,0.4,1.0,3.48,4.04,0.0,0.4167,0.0,1
0.52,0.5,4.76,4.8,0.0,0.56,1.5,3.96,3.48,0.0,0.75,0.0,1
0.48,1.5,3.44,4.52,0.0,0.36,3.0,3.84,4.04,0.0,0.25,0.0,0
0.4,1.0,3.8,5.08,0.0,0.6,1.5,5.24,4.2,0.0,0.0833,0.0,1
0.32,0.5,3.76,5.24,0.0,0.44,1.0,4.28,4.36,0.0,0.5,0.0,0
0.48,2.5,3.68,3.84,0.0,0.36,0.5,2.76,4.16,0.0,0.6667,0.0,0
0.6,1.0,3.56,3.24,0.0,0.44,1.0,4.28,4.12,0.0,0.75,0.0,1
0.56,2.0,4.32,3.92,0.0,0.68,2.0,4.96,2.64,0.0,0.4167,0.0,0
0.48,1.5,3.8,4.72,0.0,0.36,1.5,3.88,5.16,0.0,0.3333,0.0,0
0.68,2.0,4.72,3.04,0.0,0.48,1.0,4.88,4.08,0.0,0.5833,0.0,0
0.6,2.0,4.56,4.04,0.0,0.56,1.0,5.0,4.4,0.0,0.3333,0.0,1
0.6,0.5,4.56,3.4,0.0,0.48,0.0,4.52,4.04,0.0,0.5,0.0,0
0.48,0.0,4.92,5.28,0.0,0.6,2.0,4.32,3.52,0.0,0.75,0.0,0
0.68,2.0,4.12,2.8,0.0,0.32,1.5,2.52,4.08,0.0,0.6667,0.0,1
0.48,1.5,3.16,4.48,0.0,0.36,2.5,3.84,4.04,0.0,0.3333,0.0,1
0.4,1.0,3.68,5.16,0.0,0.64,1.5,5.36,3.88,0.0,0.0833,0.0,1
0.28,2.5,2.8,4.56,0.0,0.28,2.5,3.16,5.12,0.0,0.5,0.0,0
0.36,1.0,4.0,5.04,0.0,0.4,1.0,4.12,4.48,0.0,0.5,0.0,0
0.52,3.0,3.28,3.6,0.0,0.48,1.0,4.32,4.08,0.0,0.45,0.0,1
0.56,2.5,3.44,3.24,0.0,0.48,1.5,4.04,4.6,0.0,0.5,0.0,0
0.48,2.5,3.68,3.76,0.0,0.32,0.5,2.76,4.36,0.0,0.75,0.0,0
0.6,1.0,3.52,3.32,0.0,0.48,1.5,4.4,3.96,0.0,0.6667,0.0,0
0.56,2.0,4.08,4.0,0.0,0.64,1.5,4.96,2.8,0.0,0.4167,0.0,1
0.52,1.5,3.88,4.56,0.0,0.32,1.0,3.72,5.2,0.0,0.4167,0.0,0
0.72,2.0,5.04,3.0,0.0,0.48,1.0,4.76,4.24,0.0,0.6667,0.0,1
0.56,2.0,4.44,4.24,0.0,0.56,1.5,5.0,4.4,0.0,0.3333,0.0,0
0.6,1.0,4.48,3.2,0.0,0.48,0.0,4.32,3.96,0.0,0.5833,0.0,0
0.64,1.5,3.96,2.84,0.0,0.36,1.5,2.68,3.8,0.0,0.5833,0.0,0
0.52,0.5,5.4,5.48,0.0,0.56,1.5,4.44,3.96,0.0,0.75,0.0,0
0.48,1.5,3.2,4.44,0.0,0.4,2.5,3.92,3.96,0.0,0.3333,0.0,1
0.36,1.0,3.48,5.36,0.0,0.68,2.0,5.6,3.76,0.0,0.0833,0.0,0
0.28,2.5,2.8,4.56,0.0,0.28,2.0,3.08,4.84,0.0,0.5,0.0,0
0.52,2.5,3.36,3.6,0.0,0.52,1.5,4.52,4.08,0.0,0.0,0.0,0
0.36,1.5,3.96,4.96,0.0,0.36,0.5,4.0,4.56,0.0,0.5833,0.0,0
0.56,2.5,3.4,3.2,0.0,0.44,1.5,3.92,4.68,0.0,0.5,0.0,0
0.48,2.5,3.76,3.88,0.0,0.32,0.5,2.84,4.44,0.0,0.75,0.0,0
0.64,1.5,3.44,3.04,0.0,0.44,1.0,4.36,4.08,0.0,0.75,0.0,0
0.56,1.5,3.92,3.76,0.0,0.64,2.0,4.8,2.68,0.0,0.3333,0.0,1
0.52,2.0,3.68,4.32,0.0,0.32,0.5,3.68,5.24,0.0,0.4167,0.0,0
0.6,2.0,4.44,4.0,0.0,0.32,1.5,2.76,3.96,0.0,0.5833,0.0,1
0.52,2.5,3.16,3.48,0.0,0.52,1.5,4.44,3.96,0.0,0.5,0.0,0
0.56,2.5,3.44,3.2,0.0,0.4,1.0,3.68,4.56,0.0,0.5833,0.0,0
0.56,1.0,5.36,5.16,0.0,0.56,1.0,4.4,3.76,0.0,0.75,0.0,0
0.6,1.5,4.52,3.24,0.0,0.48,0.0,4.4,4.16,0.0,0.6667,0.0,1
0.32,2.5,2.8,4.36,0.0,0.28,1.5,3.04,4.6,0.0,0.5,0.0,0
0.52,2.5,3.92,3.72,0.0,0.48,1.0,4.72,4.2,0.0,0.75,0.0,0
0.8,2.0,6.0,3.28,0.0,0.32,0.5,2.8,4.16,0.0,0.75,0.0,0
0.52,1.5,3.88,3.88,0.0,0.48,0.5,4.48,4.24,0.0,0.45,0.0,1
0.64,1.5,3.68,3.28,0.0,0.32,0.5,3.72,5.24,0.0,0.75,0.0,0
0.56,2.5,3.76,4.2,0.0,0.4,0.5,4.44,4.4,0.0,0.5,0.0,0
